mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.1759176254272461,0.0,0.010643720626831055,0.0,0.8,0.01,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1095622.1802325582,-1095622.1802325582,0.0,21
0.3483097553253174,0.0,0.005336761474609375,0.0,0.8,0.01,4,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1186917.3837209302,-1186917.3837209302,0.0,64
0.20648503303527832,0.0,0.007198333740234375,0.0,0.8,0.01,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1191920.4593023255,-1191920.4593023255,0.0,70
0.21079468727111816,0.0,0.004472255706787109,0.0,0.8,0.01,4,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1175639.9767441861,-1175639.9767441861,0.0,57
0.06586551666259766,0.0,0.008238077163696289,0.0,0.8,0.01,6,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1173539.9593023255,-1173539.9593023255,0.0,56
0.06526780128479004,0.0,0.011023521423339844,0.0,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1170764.1860465116,-1170764.1860465116,0.0,52
0.04804062843322754,0.0,0.004596233367919922,0.0,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1172156.5988372094,-1172156.5988372094,0.0,55
0.21112465858459473,0.0,0.0038704872131347656,0.0,0.8,0.01,6,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1068188.0058139535,-1068188.0058139535,0.0,13
0.297130823135376,0.0,0.008387327194213867,0.0,0.8,0.01,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1070009.6046511629,-1070009.6046511629,0.0,14
0.1447594165802002,0.0,0.007531642913818359,0.0,0.8,0.01,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1123371.9941860465,-1123371.9941860465,0.0,28
0.259296178817749,0.0,0.00948786735534668,0.0,0.8,0.01,6,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1169556.6802325582,-1169556.6802325582,0.0,49
0.2087719440460205,0.0,0.012232780456542969,0.0,0.8,0.01,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1160868.5058139535,-1160868.5058139535,0.0,43
0.278156042098999,0.0,0.01490020751953125,0.0,0.8,0.01,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1127782.3313953488,-1127782.3313953488,0.0,32
0.046897172927856445,0.0,0.004098653793334961,0.0,0.8,0.05,3,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1272360.046511628,-1272360.046511628,0.0,129
0.04225349426269531,0.0,0.007120847702026367,0.0,0.8,0.05,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1271069.6860465116,-1271069.6860465116,0.0,127
0.0360872745513916,0.0,0.0031669139862060547,0.0,0.8,0.05,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1374417.9244186047,-1374417.9244186047,0.0,193
0.07083725929260254,0.0,0.01942753791809082,0.0,0.8,0.05,3,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1295177.8023255814,-1295177.8023255814,0.0,138
0.1409282684326172,0.0,0.01256251335144043,0.0,0.8,0.05,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1312250.9360465116,-1312250.9360465116,0.0,155
0.047301530838012695,0.0,0.009268045425415039,0.0,0.8,0.05,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1413789.3139534884,-1413789.3139534884,0.0,214
0.1637411117553711,0.0,0.008623361587524414,0.0,0.8,0.05,3,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1333276.4069767443,-1333276.4069767443,0.0,165
0.17770648002624512,0.0,0.007920026779174805,0.0,0.8,0.05,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1351046.9186046512,-1351046.9186046512,0.0,176
0.10001015663146973,0.0,0.012739181518554688,0.0,0.8,0.05,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1448376.6569767443,-1448376.6569767443,0.0,225
0.04853558540344238,0.0,0.0064165592193603516,0.0,0.8,0.05,4,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1254473.261627907,-1254473.261627907,0.0,114
0.053589582443237305,0.0,0.00744938850402832,0.0,0.8,0.05,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1251239.534883721,-1251239.534883721,0.0,110
0.04465651512145996,0.0,0.005779743194580078,0.0,0.8,0.05,4,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1253126.3313953488,-1253126.3313953488,0.0,111
0.12382888793945312,0.0,0.008654117584228516,0.0,0.8,0.05,4,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1271979.25,-1271979.25,0.0,128
0.08260369300842285,0.0,0.00597381591796875,0.0,0.8,0.05,4,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1297400.1569767443,-1297400.1569767443,0.0,142
0.10730743408203125,0.0,0.005702018737792969,0.0,0.8,0.05,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1316181.5290697673,-1316181.5290697673,0.0,161
0.11572122573852539,0.0,0.006958961486816406,0.0,0.8,0.05,4,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1314235.7093023255,-1314235.7093023255,0.0,159
0.13657808303833008,0.0,0.006855010986328125,0.0,0.8,0.05,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1344793.1773255814,-1344793.1773255814,0.0,172
0.16069436073303223,0.0,0.00955820083618164,0.0,0.8,0.05,4,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1367721.8255813953,-1367721.8255813953,0.0,188
0.06020975112915039,0.0,0.006914854049682617,0.0,0.8,0.05,6,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1253830.5058139535,-1253830.5058139535,0.0,113
0.06426763534545898,0.0,0.005896091461181641,0.0,0.8,0.05,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1255510.691860465,-1255510.691860465,0.0,116
0.07053494453430176,0.0,0.00903773307800293,0.0,0.8,0.05,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1153822.8895348837,-1153822.8895348837,0.0,39
0.1317133903503418,0.0,0.010677099227905273,0.0,0.8,0.05,6,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1297229.2906976745,-1297229.2906976745,0.0,141
0.10437321662902832,0.0,0.007859230041503906,0.0,0.8,0.05,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1310411.1279069767,-1310411.1279069767,0.0,153
0.12620162963867188,0.0,0.011527538299560547,0.0,0.8,0.05,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1179461.0755813953,-1179461.0755813953,0.0,59
0.20781540870666504,0.0,0.010839700698852539,0.0,0.8,0.05,6,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1312328.2558139535,-1312328.2558139535,0.0,157
0.24048280715942383,0.0,0.010002374649047852,0.0,0.8,0.05,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1315181.4389534884,-1315181.4389534884,0.0,160
0.25740694999694824,0.0,0.01817178726196289,0.0,0.8,0.05,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1182160.9186046512,-1182160.9186046512,0.0,60
0.056722402572631836,0.0,0.017793893814086914,0.0,0.8,0.1,3,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1208381.2674418604,-1208381.2674418604,0.0,84
0.03550124168395996,0.0,0.005963563919067383,0.0,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1303365.296511628,-1303365.296511628,0.0,145
0.044486045837402344,0.0,0.005702018737792969,0.0,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1359233.5755813953,-1359233.5755813953,0.0,184
0.11508464813232422,0.0,0.008165121078491211,0.0,0.8,0.1,3,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1206908.703488372,-1206908.703488372,0.0,81
0.0938258171081543,0.0,0.011077404022216797,0.0,0.8,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1299334.941860465,-1299334.941860465,0.0,143
0.06912708282470703,0.0,0.006205320358276367,0.0,0.8,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1399443.4709302327,-1399443.4709302327,0.0,207
0.10737180709838867,0.0,0.009193181991577148,0.0,0.8,0.1,3,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1267651.9476744186,-1267651.9476744186,0.0,123
0.1421205997467041,0.0,0.006333351135253906,0.0,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1353623.2732558139,-1353623.2732558139,0.0,178
0.1389157772064209,0.0,0.0056149959564208984,0.0,0.8,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1392920.1511627906,-1392920.1511627906,0.0,204
0.05343008041381836,0.0,0.006397247314453125,0.0,0.8,0.1,4,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1240891.1802325582,-1240891.1802325582,0.0,100
0.044814348220825195,0.0,0.007267951965332031,0.0,0.8,0.1,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1388377.6802325582,-1388377.6802325582,0.0,202
0.09684872627258301,0.0,0.007979869842529297,0.0,0.8,0.1,4,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1321614.988372093,-1321614.988372093,0.0,162
0.18864750862121582,0.0,0.015599966049194336,0.0,0.8,0.1,4,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1249309.3372093022,-1249309.3372093022,0.0,108
0.0937199592590332,0.0,0.006429910659790039,0.0,0.8,0.1,4,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1425117.761627907,-1425117.761627907,0.0,220
0.09487342834472656,0.0,0.00954127311706543,0.0,0.8,0.1,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1349822.8139534884,-1349822.8139534884,0.0,174
0.13590645790100098,0.0,0.013081073760986328,0.0,0.8,0.1,4,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1336485.8430232557,-1336485.8430232557,0.0,168
0.2181084156036377,0.0,0.011330366134643555,0.0,0.8,0.1,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1462210.5930232557,-1462210.5930232557,0.0,233
0.18013525009155273,0.0,0.009885787963867188,0.0,0.8,0.1,4,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1387450.3779069767,-1387450.3779069767,0.0,199
0.07209157943725586,0.0,0.007655620574951172,0.0,0.8,0.1,6,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1353576.8895348837,-1353576.8895348837,0.0,177
0.11326861381530762,0.0,0.017415761947631836,0.0,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1334983.296511628,-1334983.296511628,0.0,167
0.07093334197998047,0.0,0.007592678070068359,0.0,0.8,0.1,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1162607.1686046512,-1162607.1686046512,0.0,44
0.18843388557434082,0.0,0.0052509307861328125,0.0,0.8,0.1,6,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1368104.988372093,-1368104.988372093,0.0,190
0.18437528610229492,0.0,0.01062464714050293,0.0,0.8,0.1,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1362196.5639534884,-1362196.5639534884,0.0,185
0.14336800575256348,0.0,0.009896278381347656,0.0,0.8,0.1,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1168507.25,-1168507.25,0.0,48
0.25467348098754883,0.0,0.009248733520507812,0.0,0.8,0.1,6,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1376464.1162790698,-1376464.1162790698,0.0,194
0.3342297077178955,0.0,0.007451295852661133,0.0,0.8,0.1,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1365655.3430232557,-1365655.3430232557,0.0,186
0.18572044372558594,0.0,0.007230281829833984,0.0,0.8,0.1,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1170507.6482558139,-1170507.6482558139,0.0,51
0.03457975387573242,0.0,0.004927158355712891,0.0,1.0,0.01,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1222091.5058139535,-1222091.5058139535,0.0,89
0.06170058250427246,0.0,0.0056269168853759766,0.0,1.0,0.01,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1248791.3837209302,-1248791.3837209302,0.0,105
0.043647050857543945,0.0,0.012295246124267578,0.0,1.0,0.01,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1262817.3546511629,-1262817.3546511629,0.0,118
0.13153338432312012,0.0,0.007872343063354492,0.0,1.0,0.01,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1229351.9825581396,-1229351.9825581396,0.0,91
0.11305904388427734,0.0,0.007904052734375,0.0,1.0,0.01,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1249271.953488372,-1249271.953488372,0.0,107
0.07145500183105469,0.0,0.01656961441040039,0.0,1.0,0.01,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1264296.2180232557,-1264296.2180232557,0.0,121
0.18255305290222168,0.0,0.006464719772338867,0.0,1.0,0.01,3,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1344985.7994186047,-1344985.7994186047,0.0,173
0.10549378395080566,0.0,0.0061435699462890625,0.0,1.0,0.01,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1366968.7906976745,-1366968.7906976745,0.0,187
0.08379292488098145,0.0,0.005255699157714844,0.0,1.0,0.01,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1342401.261627907,-1342401.261627907,0.0,170
0.07469844818115234,0.0,0.011179447174072266,0.0,1.0,0.01,4,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1226661.0813953488,-1226661.0813953488,0.0,90
0.14461398124694824,0.0,0.005912065505981445,0.0,1.0,0.01,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1235164.1976744186,-1235164.1976744186,0.0,94
0.054512977600097656,0.0,0.011407136917114258,0.0,1.0,0.01,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1207249.0290697673,-1207249.0290697673,0.0,82
0.14009571075439453,0.0,0.0059316158294677734,0.0,1.0,0.01,4,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1193134.159883721,-1193134.159883721,0.0,71
0.13289427757263184,0.0,0.010059833526611328,0.0,1.0,0.01,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1188197.8662790698,-1188197.8662790698,0.0,65
0.10876607894897461,0.0,0.012778282165527344,0.0,1.0,0.01,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1211818.7470930233,-1211818.7470930233,0.0,86
0.1186213493347168,0.0,0.013242244720458984,0.0,1.0,0.01,4,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1312305.375,-1312305.375,0.0,156
0.17306041717529297,0.0,0.010805368423461914,0.0,1.0,0.01,4,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1284349.4505813953,-1284349.4505813953,0.0,136
0.17118191719055176,0.0,0.006589412689208984,0.0,1.0,0.01,4,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1283343.2412790698,-1283343.2412790698,0.0,134
0.057454824447631836,0.0,0.009043693542480469,0.0,1.0,0.01,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1232322.0290697673,-1232322.0290697673,0.0,92
0.10710644721984863,0.0,0.009082555770874023,0.0,1.0,0.01,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1259888.534883721,-1259888.534883721,0.0,117
0.0708770751953125,0.0,0.025975704193115234,0.0,1.0,0.01,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1262965.3488372094,-1262965.3488372094,0.0,119
0.10127067565917969,0.0,0.006352901458740234,0.0,1.0,0.01,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1158484.5261627906,-1158484.5261627906,0.0,41
0.25669431686401367,0.0,0.006690263748168945,0.0,1.0,0.01,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1198592.4186046512,-1198592.4186046512,0.0,76
0.17942452430725098,0.0,0.0066034793853759766,0.0,1.0,0.01,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1240832.0872093022,-1240832.0872093022,0.0,99
0.23018598556518555,0.0,0.006395578384399414,0.0,1.0,0.01,6,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1296176.1220930233,-1296176.1220930233,0.0,140
0.28945374488830566,0.0,0.017232894897460938,0.0,1.0,0.01,6,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1239186.2209302327,-1239186.2209302327,0.0,97
0.1781015396118164,0.0,0.006789207458496094,0.0,1.0,0.01,6,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1232972.7761627906,-1232972.7761627906,0.0,93
0.07232356071472168,0.0,0.008270502090454102,0.0,1.0,0.05,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1387227.3343023255,-1387227.3343023255,0.0,198
0.03607535362243652,0.0,0.005743265151977539,0.0,1.0,0.05,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1395451.566860465,-1395451.566860465,0.0,206
0.08857345581054688,0.0,0.013031959533691406,0.0,1.0,0.05,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1412293.136627907,-1412293.136627907,0.0,213
0.13668012619018555,0.0,0.01977229118347168,0.0,1.0,0.05,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1389971.2441860465,-1389971.2441860465,0.0,203
0.08369016647338867,0.0,0.009854316711425781,0.0,1.0,0.05,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1423172.0697674418,-1423172.0697674418,0.0,218
0.08936810493469238,0.0,0.01836109161376953,0.0,1.0,0.05,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1450538.7325581396,-1450538.7325581396,0.0,226
0.10746097564697266,0.0,0.009825706481933594,0.0,1.0,0.05,3,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1411514.465116279,-1411514.465116279,0.0,212
0.12223625183105469,0.0,0.005785226821899414,0.0,1.0,0.05,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1442725.203488372,-1442725.203488372,0.0,222
0.10351967811584473,0.0,0.015479326248168945,0.0,1.0,0.05,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1459039.9244186047,-1459039.9244186047,0.0,229
0.05743694305419922,0.0,0.005406379699707031,0.0,1.0,0.05,4,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1386071.159883721,-1386071.159883721,0.0,197
0.08164358139038086,0.0,0.008016824722290039,0.0,1.0,0.05,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1374133.2441860465,-1374133.2441860465,0.0,192
0.08447813987731934,0.0,0.007798194885253906,0.0,1.0,0.05,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1304515.9854651163,-1304515.9854651163,0.0,147
0.1388232707977295,0.0,0.00748443603515625,0.0,1.0,0.05,4,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1409851.453488372,-1409851.453488372,0.0,211
